family,k,rep,gain,wins
shape,8,40,-0.00028499003170778803,5
shape,8,41,0.004395556926255262,4
shape,8,42,0.002648651206171304,5
shape,8,43,0.0008465483895566672,4
shape,8,44,0.004393102820472672,4
shape,8,45,0.00021009747667355416,5
shape,8,46,-0.0038820386837067344,5
shape,8,47,0.026666674835973958,3
shape,8,48,-0.0006864530845945849,5
shape,8,49,-0.0025622147496094927,4
shape,8,50,-0.0011873687433698876,4
shape,8,51,-0.003571862259775127,4
shape,8,52,0.01679044525929385,4
shape,8,53,0.004398897177457117,5
shape,8,54,-0.007672985085914963,5
shape,8,55,0.015798108904969577,3
shape,8,56,-0.01012814781262783,5
shape,8,57,0.007005000543978013,5
shape,8,58,0.01381732118965362,4
shape,8,59,-0.004887327941650477,5
shape,8,60,0.01040998045536845,3
shape,8,61,0.0017693212600115027,6
shape,8,62,0.012963002464936646,4
shape,8,63,0.0008419252139137967,4
shape,8,64,0.023888678262424246,4
shape,8,65,0.0030995463541579893,4
shape,8,66,0.018894637538278913,3
shape,8,67,0.029490296979569508,3
shape,8,68,-0.004187182580461468,5
shape,8,69,0.00488209869365952,5
shape,8,70,0.01804862021746778,5
shape,8,71,-0.0008168370091714561,5
shape,8,72,0.01411033400581041,4
shape,8,73,0.024205009877133588,4
shape,8,74,-0.007623222167814858,5
shape,8,75,-0.0019937187127605505,4
shape,8,76,0.0023883283846938275,4
shape,8,77,0.004456602817200062,4
shape,8,78,-0.008078148615191294,4
shape,8,79,0.0024034138810237193,4
shape,8,80,5.9751706000255034e-05,4
shape,8,81,0.007111774739265497,4
shape,8,82,0.012276577005839284,3
shape,8,83,0.004372550363909933,4
shape,8,84,0.00819925856263326,4
shape,8,85,-0.0026026536522687493,4
shape,8,86,-0.004508007182624341,5
shape,8,87,0.021899486938738333,3
shape,8,88,-0.0011277369640468882,4
shape,8,89,0.010145236463190432,4
shape,8,90,0.0030635628651597413,4
shape,8,91,0.010024599731212835,4
shape,8,92,-0.0031299926269739986,5
shape,8,93,0.002606938251664803,4
shape,8,94,2.892449415536902e-07,4
shape,8,95,0.011595291142315278,4
shape,8,96,0.009429870971852439,4
shape,8,97,-0.007484210352912468,5
shape,8,98,-0.004677494602984278,5
shape,8,99,0.010325877217176815,3
shape,12,0,-0.004996255524886362,5
shape,12,1,0.020535608231641023,3
shape,12,2,0.004880774201392768,4
shape,12,3,0.0009751483440066933,4
shape,12,4,0.001818133079551032,4
shape,12,5,0.012287092417192835,5
shape,12,6,-0.0029713928620583863,4
shape,12,7,-0.0049130395725729414,4
shape,12,8,0.013117456406105177,4
shape,12,9,-0.0018789993215131418,4
shape,12,10,-0.003885923053567275,4
shape,12,11,0.010662411182269516,4
shape,12,12,0.005680309457396504,5
shape,12,13,0.019395937951457998,3
shape,12,14,0.007593996088703259,4
shape,12,15,0.009346818157940806,4
shape,12,16,0.004805395872395035,4
shape,12,17,0.01854035400706122,5
shape,12,18,0.004437365767435586,3
shape,12,19,0.007576751998249587,4
shape,12,20,0.0012029972000656697,4
shape,12,21,0.004584562217827881,4
shape,12,22,0.022826625406373147,4
shape,12,23,0.0019159154876097206,6
shape,12,24,0.0024552458818746237,4
shape,12,25,-0.00047674222274918243,4
shape,12,26,0.0046032421881325725,3
shape,12,27,0.007392020082213513,5
shape,12,28,-0.00260771474253918,4
shape,12,29,0.003728455482043924,4
shape,12,30,0.01916795036235619,4
shape,12,31,-0.0018337542174281518,4
shape,12,32,0.0012779996416820705,4
shape,12,33,0.007301150648926336,5
shape,12,34,0.023677151196451862,4
shape,12,35,0.006729726704532868,4
shape,12,36,-0.0005959555658801019,4
shape,12,37,0.00434153436589646,4
shape,12,38,0.004065739448075201,5
shape,12,39,0.017612818054882573,4
shape,12,40,-0.004350346086114509,5
shape,12,41,0.0010055857348589825,4
shape,12,42,0.005651445686714052,4
shape,12,43,0.0018044893564641562,4
shape,12,44,0.012524223018241631,4
shape,12,45,0.011274225260472837,4
shape,12,46,0.017356406479577036,4
shape,12,47,0.02071388124672624,4
shape,12,48,0.02171627798750897,4
shape,12,49,0.004867807169522065,4
shape,12,50,0.020532147500406328,3
shape,12,51,-0.008043548649920518,5
shape,12,52,0.02309029810119767,3
shape,12,53,0.011020143156038609,4
shape,12,54,0.012259347168707135,4
shape,12,55,0.0067022369135475435,4
shape,12,56,0.021185384218103676,2
shape,12,57,0.009338273587677914,4
shape,12,58,0.011622061065328038,5
shape,12,59,0.007085141741026035,4
shape,12,60,0.002587869218496963,4
shape,12,61,0.0017270353431427798,5
shape,12,62,-0.002674586756499231,4
shape,12,63,0.006173668119420328,4
shape,12,64,0.004670950805577889,4
shape,12,65,0.021076674119149486,4
shape,12,66,0.01707425419732611,4
shape,12,67,0.015718234377682716,4
shape,12,68,-0.0016388671036720037,4
shape,12,69,-0.004031947741159114,4
shape,12,70,0.016202657383443952,2
shape,12,71,0.015653173523235697,4
shape,12,72,0.0007720802535780003,5
shape,12,73,0.010618645816848793,4
shape,12,74,0.01861655650423566,4
shape,12,75,0.011690025326993925,4
shape,12,76,0.028847405165485562,4
shape,12,77,0.013466756715394212,4
shape,12,78,0.013846018822390449,4
shape,12,79,0.022726462362122835,4
shape,12,80,0.003748720003203032,4
shape,12,81,0.013614091298439934,3
shape,12,82,0.0018637831549564998,4
shape,12,83,0.006651836312703385,5
shape,12,84,0.010363182767589851,4
shape,12,85,0.01710819583813672,3
shape,12,86,0.024967643555558916,4
shape,12,87,-0.004545732374582223,4
shape,12,88,0.0030693003385893203,4
shape,12,89,0.007127266786072672,4
shape,12,90,-0.0018331879470079304,5
shape,12,91,0.01829720767193166,4
shape,12,92,0.004772019421222851,4
shape,12,93,-0.0006564686123289309,4
shape,12,94,0.024904290659279682,4
shape,12,95,0.021904680404408072,4
shape,12,96,-0.0005108152593296111,4
shape,12,97,0.008916479163887825,4
shape,12,98,0.016802337991277394,3
shape,12,99,0.009384925033466107,5
shape,16,0,0.015117537117561586,5
shape,16,1,0.011220299487327723,4
shape,16,2,0.0008157593773876481,5
shape,16,3,0.01675380481279276,3
shape,16,4,0.024278138961567164,4
shape,16,5,0.006728554773087536,4
shape,16,6,0.0055915981822310945,5
shape,16,7,0.03008333805897989,3
shape,16,8,0.01061946795598323,5
shape,16,9,0.01672961246644633,4
shape,16,10,0.0016741454414328505,5
shape,16,11,0.01491334197947991,4
shape,16,12,0.01205591945347484,4
shape,16,13,0.004457743644489365,5
shape,16,14,0.008395707392563012,4
shape,16,15,0.0057984373213438856,4
shape,16,16,0.023569258287777894,2
shape,16,17,0.0035323269363869425,5
shape,16,18,0.025410442139250478,4
shape,16,19,0.009408626032351486,4
shape,16,20,0.0017229848227525713,4
shape,16,21,0.003349118662825945,3
shape,16,22,0.0169670074248206,4
shape,16,23,0.01984966068522509,4
shape,16,24,-0.0007502190320521906,4
shape,16,25,0.008875180976750219,4
shape,16,26,0.014590416347813773,4
shape,16,27,0.012462080416220545,4
shape,16,28,0.012261383849411556,4
shape,16,29,0.020670010701338226,4
shape,16,30,0.018110049325478994,3
shape,16,31,0.017328599219180063,3
shape,16,32,0.011863799968067412,4
shape,16,33,0.00888180729785848,4
shape,16,34,0.02437698165519231,4
shape,16,35,0.010036419930577467,5
shape,16,36,0.011377742032762872,4
shape,16,37,0.0069033691583062495,5
shape,16,38,0.007272034455001464,5
shape,16,39,0.016779226779064182,3
shape,16,40,0.013545263360794535,4
shape,16,41,0.004783069482624858,4
shape,16,42,0.015649202075872504,4
shape,16,43,0.024487928723247232,4
shape,16,44,0.01622940708188314,4
shape,16,45,0.007647067987405998,5
shape,16,46,0.0032303580672140564,3
shape,16,47,0.03274923538641683,4
shape,16,48,0.006328950744022177,4
shape,16,49,0.023212345072672225,3
shape,16,50,0.0024215177490722883,4
shape,16,51,-0.003939260904381348,4
shape,16,52,0.012375249678012512,4
shape,16,53,0.01641381778664497,4
shape,16,54,0.017326613092540244,4
shape,16,55,-0.0022852749704908026,5
shape,16,56,0.022360152632949215,2
shape,16,57,0.021265400655440136,4
shape,16,58,0.010172783700516996,5
shape,16,59,0.011802985306172853,4
shape,16,60,0.006836361994290163,4
shape,16,61,0.005626699525198564,4
shape,16,62,0.013721932250944313,4
shape,16,63,0.014367690060597793,4
shape,16,64,-0.002229156257243403,4
shape,16,65,0.003581622407918039,4
shape,16,66,0.012006251316012628,4
shape,16,67,0.01756352899523761,3
shape,16,68,0.007559715663047695,4
shape,16,69,-0.006062338527574762,5
shape,16,70,0.014100915191553987,4
shape,16,71,0.02879685435099133,4
shape,16,72,0.01018290061669036,3
shape,16,73,0.017549670116687843,4
shape,16,74,0.02642872948069197,4
shape,16,75,0.003943401570806193,4
shape,16,76,0.01465021814086731,3
shape,16,77,0.011194562838988231,4
shape,16,78,0.0034270364848019153,4
shape,16,79,0.0004213351524783304,4
shape,16,80,0.0027742303850755157,5
shape,16,81,0.015833085384004075,4
shape,16,82,0.023264652299915367,4
shape,16,83,0.028241233795168297,3
shape,16,84,0.003930949188910682,4
shape,16,85,0.031221749727576742,3
shape,16,86,-0.006465848455472045,5
shape,16,87,0.012025215124222055,4
shape,16,88,0.018392389187858682,4
shape,16,89,0.021813710146388998,3
shape,16,90,0.004275555714709611,4
shape,16,91,0.007129652757618343,5
shape,16,92,-0.005202716810512764,4
shape,16,93,0.007145826651989817,4
shape,16,94,0.00619054141196651,4
shape,16,95,0.026594213467481476,4
shape,16,96,0.0061780846495030906,3
shape,16,97,-0.0030755643485232964,5
shape,16,98,0.005963381057561334,4
shape,16,99,0.02069744827747544,3
shape,20,0,0.021114464696065594,4
shape,20,1,0.010195803676285142,4
shape,20,2,0.01205811427101311,4
shape,20,3,0.015146457610326625,4
shape,20,4,0.03151369822193295,3
shape,20,5,0.01096048761066526,4
shape,20,6,0.028797052892229003,3
shape,20,7,0.01624038430876118,3
shape,20,8,0.004924532624443034,4
shape,20,9,0.022138201400429325,4
shape,20,10,0.014544431258601054,5
shape,20,11,0.021003554071618913,3
shape,20,12,0.012780380410959413,4
shape,20,13,0.021266340459084154,4
shape,20,14,0.017304740112589312,3
shape,20,15,0.004054724453121827,4
shape,20,16,0.0024868600094072324,5
shape,20,17,0.018546252809035768,4
shape,20,18,0.023019886970142123,4
shape,20,19,0.0031459673499703023,5
shape,20,20,0.015729768837514313,4
shape,20,21,0.019021270092934195,4
shape,20,22,0.030424519908803904,3
shape,20,23,0.005657005466165987,4
shape,20,24,0.03204978452464047,3
shape,20,25,0.02577767033895928,4
shape,20,26,0.01129427288334206,4
shape,20,27,0.007066052765120734,4
shape,20,28,0.01930764750724856,5
shape,20,29,0.014040528908353278,4
shape,20,30,0.014635293291668572,4
shape,20,31,0.004768315031841608,4
shape,20,32,0.021610216837306795,4
shape,20,33,0.01843694769219817,5
shape,20,34,0.013439558079939573,4
shape,20,35,0.026139561433315972,4
shape,20,36,0.022333946178484276,2
shape,20,37,0.01273619335602838,4
shape,20,38,0.024661000430107327,3
shape,20,39,0.018495744213838705,4
shape,20,40,0.023151315216086377,4
shape,20,41,0.00989266513944298,4
shape,20,42,0.02249445458427879,4
shape,20,43,0.008387748096208347,4
shape,20,44,-0.0032389407327511055,5
shape,20,45,0.010416515404118032,3
shape,20,46,0.002067515046934365,4
shape,20,47,0.000785797741340466,5
shape,20,48,0.008752534753200036,4
shape,20,49,0.010950036398089336,4
shape,20,50,0.017414519635625347,4
shape,20,51,0.0059477251024687705,4
shape,20,52,-6.635352510919734e-05,4
shape,20,53,0.0032728459503380547,4
shape,20,54,0.006833585946883103,4
shape,20,55,0.01514189737099414,3
shape,20,56,0.010593242320983354,4
shape,20,57,0.02457375635000303,4
shape,20,58,0.03222565195463667,3
shape,20,59,0.014123203197042189,4
shape,20,60,0.006956195245175323,4
shape,20,61,0.017951332243814067,3
shape,20,62,0.023495751275731114,4
shape,20,63,0.016565778681053356,4
shape,20,64,0.00961581331186645,4
shape,20,65,0.016756712764948944,4
shape,20,66,0.009165175797464897,5
shape,20,67,0.005968607931940206,4
shape,20,68,0.010277130823787672,4
shape,20,69,0.021806287040419314,4
shape,20,70,0.009079794152973664,4
shape,20,71,0.008861783207960827,3
shape,20,72,0.011301856999924476,5
shape,20,73,0.009387475440409854,4
shape,20,74,0.003984407166605419,4
shape,20,75,0.01319464224527056,4
shape,20,76,0.0029247299828130124,4
shape,20,77,0.021383841475689613,3
shape,20,78,0.006856085825606817,4
shape,20,79,0.024218963233257895,4
shape,20,80,0.016230938704667075,3
shape,20,81,0.023986005128427967,4
shape,20,82,0.006666397728243512,4
shape,20,83,0.01892540986406377,4
shape,20,84,0.003962824217262795,4
shape,20,85,0.023314956673492482,4
shape,20,86,0.02388057604914029,4
shape,20,87,0.0011808295038504557,4
shape,20,88,0.019025372979609156,4
shape,20,89,0.002791677155189909,4
shape,20,90,0.02344597040916685,4
shape,20,91,0.029825055558118985,4
shape,20,92,0.002592047341917203,4
shape,20,93,0.006126255898557087,4
shape,20,94,-0.0070858380166469725,5
shape,20,95,0.003644066696011916,4
shape,20,96,0.008903118495012574,3
shape,20,97,0.019847560275323972,4
shape,20,98,0.02384480671582989,4
shape,20,99,0.005287166914261232,4
shape,24,0,0.011043193147664332,4
shape,24,1,0.01851012124023621,4
shape,24,2,0.017036041234170574,4
shape,24,3,0.0037934730531690164,4
shape,24,4,0.024490761999446442,4
shape,24,5,0.01101493846726076,4
shape,24,6,0.022277880299756414,4
shape,24,7,0.017029803063022153,4
shape,24,8,0.029648978477560428,2
shape,24,9,0.017845416490936294,4
shape,24,10,0.006343478128117641,4
shape,24,11,0.02473479999556427,2
shape,24,12,0.001226058139895958,4
shape,24,13,0.02920083124133277,4
shape,24,14,0.022779025278524268,4
shape,24,15,0.013548296925263159,4
shape,24,16,0.00018443766425213504,5
shape,24,17,0.02264951564482065,4
shape,24,18,0.010332562329780859,4
shape,24,19,0.006699487438503349,4
shape,24,20,0.014248256682752092,3
shape,24,21,0.022991627248275415,4
shape,24,22,0.01720933908789779,3
shape,24,23,0.015337111604685538,4
shape,24,24,0.02087391419173812,4
shape,24,25,0.020615769451061028,2
shape,24,26,0.024919112035506785,4
shape,24,27,0.022807965026021004,3
shape,24,28,0.019496253407239816,4
shape,24,29,-0.005114648997856519,5
shape,24,30,0.026023367770072636,2
shape,24,31,0.020349002936849825,4
shape,24,32,0.026479398851354863,4
shape,24,33,0.0110424749386544,4
shape,24,34,0.013627482688264636,4
shape,24,35,0.01898009843264903,4
shape,24,36,0.010165319440338272,4
shape,24,37,0.02180783554097032,4
shape,24,38,0.020497521542770847,4
shape,24,39,0.030888789436833264,2
shape,24,40,0.0096928879689816,4
shape,24,41,0.018078102273506702,4
shape,24,42,0.02501138017540394,2
shape,24,43,0.023173655919654257,4
shape,24,44,0.013357578176245721,3
shape,24,45,0.012551155002600178,4
shape,24,46,0.019124737142804604,4
shape,24,47,0.023661214864916014,4
shape,24,48,0.02811675113499712,4
shape,24,49,0.01515603106949992,5
shape,24,50,0.013552036720438143,4
shape,24,51,0.026659922020475846,4
shape,24,52,0.026669320116607942,4
shape,24,53,0.017580942036206082,3
shape,24,54,0.004288888624742859,4
shape,24,55,0.0243245679748173,4
shape,24,56,0.020318168030746375,3
shape,24,57,0.01811966002664611,3
shape,24,58,0.008653211507997804,4
shape,24,59,0.010085352980351514,4
shape,24,60,0.01327511476962595,3
shape,24,61,0.024619312672760185,4
shape,24,62,0.011326124077035482,4
shape,24,63,0.009798164429075107,4
shape,24,64,0.007440990832238037,4
shape,24,65,0.007110991491490193,4
shape,24,66,0.01816643252849337,3
shape,24,67,0.003465187522569746,4
shape,24,68,0.008078504570426137,5
shape,24,69,0.020987427191644925,4
shape,24,70,0.014927608444789575,4
shape,24,71,0.010615081628733591,4
shape,24,72,0.01536916144212519,4
shape,24,73,0.022682118743729385,4
shape,24,74,0.025649795406677223,3
shape,24,75,0.009513983432905326,4
shape,24,76,0.021263728632320955,4
shape,24,77,0.011094463017972567,4
shape,24,78,0.01318028161221918,5
shape,24,79,0.0208447913698121,4
shape,24,80,0.03274573500997713,3
shape,24,81,0.01949545178493206,4
shape,24,82,0.008770984451249575,4
shape,24,83,0.01963439651468546,4
shape,24,84,0.022423467974439837,4
shape,24,85,0.01961958872101066,2
shape,24,86,0.01360113159278764,4
shape,24,87,0.02786118553396033,4
shape,24,88,0.024148745545675254,4
shape,24,89,0.027591176676672324,4
shape,24,90,0.016213113567072335,3
shape,24,91,0.015971742730802818,4
shape,24,92,0.011745025958486144,4
shape,24,93,0.011373692883469233,4
shape,24,94,0.021896513871997425,5
shape,24,95,0.014807084268048665,4
shape,24,96,0.012048774249919014,4
shape,24,97,0.025222283565815018,3
shape,24,98,0.00835647088787228,4
shape,24,99,-0.0016605682925401322,5
shape,28,0,0.021606651816969857,2
shape,28,1,0.020792702568687704,4
shape,28,2,0.015187963467234389,4
shape,28,3,0.02246049991318977,4
shape,28,4,0.02536035950874649,4
shape,28,5,0.009076893945818676,4
shape,28,6,0.019608113982444886,2
shape,28,7,0.023421313880685246,4
shape,28,8,0.023669683013878617,4
shape,28,9,0.015924273656443,4
shape,28,10,0.02599721536326416,4
shape,28,11,0.0028813625928989506,4
shape,28,12,0.023385653002606865,4
shape,28,13,0.028314939015836704,4
shape,28,14,0.024732608856503968,2
shape,28,15,0.02269543131479035,4
shape,28,16,0.026588854964730735,4
shape,28,17,0.02506756006641342,4
shape,28,18,0.02125524793442246,4
shape,28,19,0.010016483783685248,4
shape,28,20,0.023678038850317384,3
shape,28,21,0.01656153417839834,3
shape,28,22,0.011199011513039925,4
shape,28,23,0.01926502610504255,4
shape,28,24,0.029460021326055186,2
shape,28,25,0.011105408056950594,4
shape,28,26,0.03185226808042718,4
shape,28,27,0.023951053593044058,4
shape,28,28,0.019682679538477688,4
shape,28,29,0.020240935251344738,4
shape,28,30,0.006938179771666886,4
shape,28,31,0.017160494154736083,4
shape,28,32,0.023778656169760493,3
shape,28,33,0.016077957313750724,4
shape,28,34,0.023748694960735617,4
shape,28,35,0.018925813157600446,4
shape,28,36,0.014865534878670483,4
shape,28,37,0.013352509481058927,4
shape,28,38,0.006575905225769563,4
shape,28,39,0.014034465679218178,4
shape,28,40,0.014884671862278043,4
shape,28,41,0.013536267619382536,4
shape,28,42,0.02332587982279133,4
shape,28,43,0.027470550882944922,4
shape,28,44,0.016821663202777226,3
shape,28,45,0.02677891561697776,2
shape,28,46,0.016715691449542214,4
shape,28,47,0.024340680979691887,4
shape,28,48,0.015744870620272855,4
shape,28,49,0.013954325134267753,4
shape,28,50,0.03021931967387792,3
shape,28,51,0.007344361324877702,4
shape,28,52,0.022346422902742802,4
shape,28,53,0.01600777245344498,4
shape,28,54,0.02492638182002782,4
shape,28,55,0.026866506099323062,4
shape,28,56,0.017799470159598374,4
shape,28,57,0.02166748625029591,4
shape,28,58,0.021390718969275913,3
shape,28,59,0.022797054592678445,3
shape,28,60,0.014932397537244402,4
shape,28,61,0.025003938058000497,4
shape,28,62,0.018363567943307846,4
shape,28,63,0.01260478156822964,4
shape,28,64,0.009630202005271205,4
shape,28,65,0.016393386752030614,4
shape,28,66,0.02333486236838589,4
shape,28,67,0.024428357474326923,4
shape,28,68,0.02263742505872013,4
shape,28,69,0.0266149688832783,4
shape,28,70,0.020863630732378513,4
shape,28,71,0.025530563874128664,4
shape,28,72,0.014230534171752351,4
shape,28,73,0.024991129299518633,4
shape,28,74,0.02748171785595932,4
shape,28,75,0.027579830837861308,3
shape,28,76,0.015452443742463018,4
shape,28,77,0.01911817383059211,4
shape,28,78,0.007183086844520514,4
shape,28,79,0.024576076770917776,4
shape,28,80,0.011183513017895552,4
shape,28,81,0.014835044583884627,3
shape,28,82,0.013415054197935428,4
shape,28,83,0.02178839301546831,4
shape,28,84,0.0225400753550018,4
shape,28,85,0.014564402783676211,4
shape,28,86,0.02725394871265807,4
shape,28,87,0.021632159592925748,2
shape,28,88,0.0065957409553257795,4
shape,28,89,0.02088817989120073,4
shape,28,90,0.030673297880100203,3
shape,28,91,0.024354145916334224,4
shape,28,92,0.01864313281034846,3
shape,28,93,0.02546165802986744,4
shape,28,94,0.025742668784913936,4
shape,28,95,0.01678493196061237,4
shape,28,96,0.018315729502228928,4
shape,28,97,0.02662425950147629,4
shape,28,98,0.010770511388451753,5
shape,28,99,0.008277073795555423,4
shape,32,0,0.022553353459628056,3
shape,32,1,0.008835892565641212,4
shape,32,2,0.0266806255735057,4
shape,32,3,0.020969686100258955,4
shape,32,4,0.02200053627857612,4
shape,32,5,0.02584570409038134,4
shape,32,6,0.025652089120722144,4
shape,32,7,0.02466075458541994,4
shape,32,8,0.012720225500070126,4
shape,32,9,0.02945640343647793,4
shape,32,10,0.026168903255545994,4
shape,32,11,0.024666507930821147,4
shape,32,12,0.029339070453997973,4
shape,32,13,0.019872710754986755,4
shape,32,14,0.02675836449736091,4
shape,32,15,0.017672473197622218,4
shape,32,16,0.010508911159611056,4
shape,32,17,0.015888600246425022,4
shape,32,18,0.02404387627626614,4
shape,32,19,0.024088141743574876,3
shape,32,20,0.006394453511146758,4
shape,32,21,0.0257072736075441,4
shape,32,22,0.02502257351049464,4
shape,32,23,0.023010166023090695,4
shape,32,24,0.021279404724593776,4
shape,32,25,0.02719425353660787,4
shape,32,26,0.02520299587188457,3
shape,32,27,0.02483121137665978,4
shape,32,28,0.02440157697263201,4
shape,32,29,0.026764574420364173,4
shape,32,30,0.02189591912724398,4
shape,32,31,0.0316018859856988,4
shape,32,32,0.027904730461951632,4
shape,32,33,0.02414516425927682,4
shape,32,34,0.023066597009548273,4
shape,32,35,0.028635223432806556,4
shape,32,36,0.01950083596541652,4
shape,32,37,0.021908190867787947,4
shape,32,38,0.024273672320003103,4
shape,32,39,0.01761039556839128,4
shape,32,40,0.023062028729481487,4
shape,32,41,0.023720590043708967,4
shape,32,42,0.024200433348875894,4
shape,32,43,0.026652559056455916,4
shape,32,44,0.02420575956956028,4
shape,32,45,0.028839925504171804,4
shape,32,46,0.025060052785371822,2
shape,32,47,0.02913535437981629,3
shape,32,48,0.021768376845957338,4
shape,32,49,0.025315163103628247,4
shape,32,50,0.023375930768906983,4
shape,32,51,0.026836454752815486,4
shape,32,52,0.024292609564319667,4
shape,32,53,0.01519739909360207,4
shape,32,54,0.011634662262256401,4
shape,32,55,0.01876413633856977,4
shape,32,56,0.0191065548781596,4
shape,32,57,0.021208690630708182,4
shape,32,58,0.009371099181676001,4
shape,32,59,0.023018879065296427,4
shape,32,60,0.024112786427590627,4
shape,32,61,0.014835647377439809,4
shape,32,62,0.025605439789962214,4
shape,32,63,0.029613495169023896,4
shape,32,64,0.01626974628540534,4
shape,32,65,0.027085304373012153,4
shape,32,66,0.024619126654991552,4
shape,32,67,0.024849570384956388,4
shape,32,68,0.028293483370211092,4
shape,32,69,0.029939480061883295,4
shape,32,70,0.020479745469328292,4
shape,32,71,0.024116410468910998,3
shape,32,72,0.019266122778039296,4
shape,32,73,0.026562705674546105,4
shape,32,74,0.02979566934642086,4
shape,32,75,0.030665153193704553,4
shape,32,76,0.02684881550493068,4
shape,32,77,0.0156306067630837,4
shape,32,78,0.027062371322706724,4
shape,32,79,0.014219464322577702,4
shape,32,80,0.02579542011211533,2
shape,32,81,0.019779089937143945,3
shape,32,82,0.027702950399034143,4
shape,32,83,0.02816223827047848,4
shape,32,84,0.02672831119161434,4
shape,32,85,0.025438142669802155,3
shape,32,86,0.025713063645666723,4
shape,32,87,0.025462503092055222,4
shape,32,88,0.0247461701589895,4
shape,32,89,0.0288228907133663,4
shape,32,90,0.01301017892009515,4
shape,32,91,0.017272599755848606,4
shape,32,92,0.022514647881351046,4
shape,32,93,0.02568699550435105,4
shape,32,94,0.027384005704945036,4
shape,32,95,0.013025891863781447,4
shape,32,96,0.013070603619183774,4
shape,32,97,0.027705860692588513,4
shape,32,98,0.020203961002476012,4
shape,32,99,0.020964437149900483,4
shape,34,0,0.02509076008488209,4
shape,34,1,0.019910676042855013,2
shape,34,2,0.023005671445605835,3
shape,34,3,0.024880564121387838,4
shape,34,4,0.029629923427769156,4
shape,34,5,0.024209969179564528,4
shape,34,6,0.02676145743031577,4
shape,34,7,0.024346933583240138,4
shape,34,8,0.025433471419710862,4
shape,34,9,0.02463715921308285,4
shape,34,10,0.02514683165750653,4
shape,34,11,0.02046612004708781,4
shape,34,12,0.021164979560417074,4
shape,34,13,0.02396612683564714,4
shape,34,14,0.022477130915790955,4
shape,34,15,0.024977506213162415,3
shape,34,16,0.026984724463635645,4
shape,34,17,0.02223814673406077,4
shape,34,18,0.025154395228830007,4
shape,34,19,0.02386191547599248,4
shape,34,20,0.024720202571979044,4
shape,34,21,0.02775417630721444,4
shape,34,22,0.02532875344471397,4
shape,34,23,0.0237022324864522,4
shape,34,24,0.029320290753329314,4
shape,34,25,0.025038279800954744,4
shape,34,26,0.02387263778613269,4
shape,34,27,0.013187519443116136,4
shape,34,28,0.024168438840335926,4
shape,34,29,0.02547854346375389,4
shape,34,30,0.027074314997937332,4
shape,34,31,0.026729098948050645,4
shape,34,32,0.02404952004494043,4
shape,34,33,0.02544924132519555,4
shape,34,34,0.027622567018231625,4
shape,34,35,0.02785904897164726,4
shape,34,36,0.011179833483175194,4
shape,34,37,0.025477438318770695,4
shape,34,38,0.02117793194175277,4
shape,34,39,0.024669142051367943,4
shape,34,40,0.02546875630094525,4
shape,34,41,0.01915020393987099,4
shape,34,42,0.0249181361331271,4
shape,34,43,0.025353153691534125,4
shape,34,44,0.02480389627980606,4
shape,34,45,0.027902138603120297,4
shape,34,46,0.025790291961696465,4
shape,34,47,0.02986078481170018,4
shape,34,48,0.009744526660857789,4
shape,34,49,0.024807711546505518,4
shape,34,50,0.0198994212722039,4
shape,34,51,0.025149406061701685,4
shape,34,52,0.026988238369040407,4
shape,34,53,0.025521465212707484,4
shape,34,54,0.02819452096624553,4
shape,34,55,0.026201901597210697,4
shape,34,56,0.01387959091835167,4
shape,34,57,0.024918036282158385,4
shape,34,58,0.022863556264893226,3
shape,34,59,0.026096157363834638,4
shape,34,60,0.026267568418850362,4
shape,34,61,0.025521465212707484,4
shape,34,62,0.026433265059395916,4
shape,34,63,0.02586018218678232,4
shape,34,64,0.026784691893232293,4
shape,34,65,0.025923550118977512,4
shape,34,66,0.014204883073558716,4
shape,34,67,0.024937806324930145,2
shape,34,68,0.01856826558345337,4
shape,34,69,0.02487371605126265,4
shape,34,70,0.025963812252152718,4
shape,34,71,0.018126321867720452,4
shape,34,72,0.014513142756199304,4
shape,34,73,0.014350238525467351,4
shape,34,74,0.02424434293312583,4
shape,34,75,0.022299593825032327,3
shape,34,76,0.02067773297901787,4
shape,34,77,0.027902138603120297,4
shape,34,78,0.024832197852234894,4
shape,34,79,0.024489364737108943,4
shape,34,80,0.02538694649699058,4
shape,34,81,0.022418796452754908,4
shape,34,82,0.018146304617803866,4
shape,34,83,0.022320199228517468,3
shape,34,84,0.02146343607585921,4
shape,34,85,0.025573308095382496,4
shape,34,86,0.024866679634960254,4
shape,34,87,0.025530223162653964,4
shape,34,88,0.024749440486131702,4
shape,34,89,0.02516086655880001,4
shape,34,90,0.024912010123960493,4
shape,34,91,0.022644505227301992,3
shape,34,92,0.026315343878485775,4
shape,34,93,0.025701693491787414,4
shape,34,94,0.02210439048482793,3
shape,34,95,0.024853214427523973,4
shape,34,96,0.022184087164470068,3
shape,34,97,0.018793596728952422,4
shape,34,98,0.01827689569036417,4
shape,34,99,0.024649308127127956,4
shape,36,0,0.024791175394443088,4
shape,36,1,0.025757034911654264,4
shape,36,2,0.026752112275699513,4
shape,36,3,0.025007829685603666,4
shape,36,4,0.025202485783065276,4
shape,36,5,0.027162411074919235,4
shape,36,6,0.02502168745748068,4
shape,36,7,0.025757034911654264,4
shape,36,8,0.025757034911654264,4
shape,36,9,0.026328591347162478,4
